,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,aantal_zitplaatsen,eerste_kleur,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,maximum_massa_samenstelling,tellerstandoordeel,aantal_rolstoelplaatsen,code_toelichting_tellerstandoordeel,api_gekentekende_voertuigen_assen,tenaamstellen_mogelijk,vervaldatum_apk_dt,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,datum_tenaamstelling_dt,datum_eerste_toelating_dt,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,datum_eerste_tenaamstelling_in_nederland_dt
153,16XBV6,Personenauto,CITROEN,C-ZERO,2023-07-31,2019-10-22,MPV,4,WIT,1095,1450,1195,20120705,20120705,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-31,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-10-22,2012-07-05,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-07-05
154,16XBZ4,Personenauto,NISSAN,NISSAN LEAF,2023-05-16,2019-06-01,MPV,5,ZWART,1500,1965,1600,20120516,20120516,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-06-01,2012-05-16,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-05-16
155,16XDG8,Personenauto,MITSUBISHI,MITSUBISHI I-MIEV,2023-06-23,2022-02-16,stationwagen,4,WIT,1085,1450,1185,20120521,20120521,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e1*2007/46*0527*03,HA311,AAAAAAA4AAAA,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-23,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-02-16,2012-05-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-05-21
156,16XGH3,Personenauto,NISSAN,NISSAN LEAF,2023-06-21,2019-01-15,MPV,5,WIT,1500,1965,1600,20120605,20120605,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-01-15,2012-06-05,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-06-05
157,16ZBX7,Personenauto,NISSAN,NISSAN LEAF,2022-11-17,2015-03-09,MPV,5,ZWART,1500,1965,1600,20121011,20121011,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-17,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2015-03-09,2012-10-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-10-11
158,16ZKZ8,Personenauto,NISSAN,NISSAN LEAF,2023-05-04,2022-09-06,MPV,5,WIT,1500,1965,1600,20121221,20121221,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-04,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-09-06,2012-12-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-12-21
159,1743HT,Personenauto,N.S.U.,RO 80,,1996-04-27,Niet geregistreerd,,GROEN,1230,,1330,19690314,19690314,Geen verstrekking in Open Data,Nee,4,4,0,0,0,0,M1,,0,,,,0,0.00,286,Nee,Nee,Nee,,0,Niet geregistreerd,,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,1996-04-27,1969-03-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1969-03-14
160,17NPKJ,Personenauto,MAZDA,MAZDA RX-8,2022-11-16,2020-02-26,sedan,4,GRIJS,1290,1815,1390,20040102,20040102,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2021,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-02-26,2004-01-02,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-01-02
161,17NVKD,Personenauto,MAZDA,MAZDA RX-8,2023-03-31,2012-11-07,sedan,4,GRIJS,1290,1815,1390,20040311,20040311,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-31,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2012-11-07,2004-03-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-11
162,17RHDR,Personenauto,MAZDA,MAZDA RX-8,2023-04-12,2021-01-02,sedan,4,ZWART,1290,1820,1390,20050331,20050331,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-01-02,2005-03-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2005-03-31
163,17RHGR,Personenauto,MAZDA,MAZDA RX-8,2023-09-19,2018-08-28,sedan,4,ROOD,1290,1815,1390,20050520,20050520,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-08-28,2005-05-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2005-05-20
164,17SZTD,Personenauto,MAZDA,MAZDA RX-8,2023-09-05,2022-08-24,sedan,4,ROOD,1290,1820,1390,20060627,20060627,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-05,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-08-24,2006-06-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-06-27
165,17SZVT,Personenauto,MAZDA,MAZDA RX-8,2023-03-19,2020-03-26,sedan,4,ROOD,1290,1820,1390,20060630,20060630,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-03-26,2006-06-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-06-30
166,17TGGG,Personenauto,MAZDA,MAZDA RX-8,2023-03-11,2022-02-16,sedan,4,GRIJS,1290,1815,1390,20060825,20060825,Geen verstrekking in Open Data,Nee,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Nee,Nee,2022,3015,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-11,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-02-16,2006-08-25,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-08-25
167,17TGKR,Personenauto,MAZDA,MAZDA RX-8,2023-09-07,2009-07-20,sedan,4,ROOD,1290,1820,1390,20070907,20070907,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2009-07-20,2007-09-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2007-09-07
168,17TSF3,Personenauto,NISSAN,NISSAN LEAF,2022-09-16,2016-12-21,MPV,5,ZWART,1500,1965,1600,20120621,20120621,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-09-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2016-12-21,2012-06-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-06-21
169,17XJN1,Personenauto,MIA,N/A,2023-04-07,2021-11-04,MPV,3,WIT,790,1093,890,20120614,20120614,Geen verstrekking in Open Data,Ja,3,4,0,0,287,0,M1,r. bodemplaat by voorzitting,1093,e2*2007/46*0164*01,C23,A,0,0.01,192,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-11-04,2012-06-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-06-14
170,17XLR6,Personenauto,CITROEN,C-ZERO,2023-07-27,2020-03-23,MPV,4,WIT,1095,1450,1195,20120629,20120629,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-27,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-03-23,2012-06-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-06-29
171,18NPSN,Personenauto,MAZDA,MAZDA RX-8,2023-08-16,2021-09-13,sedan,4,ROOD,1290,1815,1390,20040106,20040106,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1815,e11*2001/116*0199*01,173,6,0,0.12,270,Nee,Ja,Nee,2022,3015,Geen oordeel,0,02,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-08-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-09-13,2004-01-06,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-01-06
172,18NXKH,Personenauto,MAZDA,MAZDA RX-8,2023-01-15,2017-11-23,sedan,4,ROOD,1290,1820,1390,20040326,20040326,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-11-23,2004-03-26,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2004-03-26
173,18SZTD,Personenauto,MAZDA,MAZDA RX-8,2023-03-23,2009-01-30,sedan,4,GRIJS,1290,1820,1390,20060628,20060628,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-23,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2009-01-30,2006-06-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-06-28
174,18SZVT,Personenauto,MAZDA,MAZDA RX-8,2022-11-05,2021-12-01,sedan,4,GRIJS,1290,1820,1390,20060627,20060627,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2021,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-05,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-12-01,2006-06-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-06-27
175,18ZHF6,Personenauto,NISSAN,NISSAN LEAF,2023-01-03,2022-01-03,MPV,5,WIT,1500,1965,1600,20121115,20121115,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-03,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-03,2012-11-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-11-15
176,18ZSL4,Personenauto,TESLA,ROADSTER,2023-04-12,2018-06-30,cabriolet,2,BLAUW,1235,1460,1335,20130125,20130125,Geen verstrekking in Open Data,Ja,2,4,0,0,395,0,M1,r. balk v. vooras,1460,e4*KS07/46*0001*04,A,01 ROADSTER,0,0.03,235,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-06-30,2013-01-25,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-01-25
177,1926NE,Personenauto,N.S.U.,RO 80,,1999-01-29,Niet geregistreerd,,GRIJS,1230,,1330,19700415,19700415,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,,0,,,,0,0.00,286,Nee,Nee,Nee,2020,0,Logisch,,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,1999-01-29,1970-04-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,1970-04-15
178,19JND2,Personenauto,VOLKSWAGEN,GOLF,2022-12-08,2014-11-17,stationwagen,5,GRIJS,1620,1940,1720,20091104,20091104,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,r. schroefveerkoker,1940,e1*2001/116*0328*13,ACCAXAX0,FM6FM6AJ008N0GGN1,0,0.03,257,Nee,Nee,Nee,2021,3240,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-08,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-11-17,2009-11-04,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2009-11-04
179,19RVR2,Personenauto,NISSAN,NISSAN LEAF,2022-11-23,2020-07-08,MPV,5,WIT,1500,1965,1600,20111014,20111014,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-23,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-07-08,2011-10-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2011-10-14
180,19SZTD,Personenauto,MAZDA,MAZDA RX-8,2023-10-12,2015-10-13,sedan,4,GRIJS,1290,1820,1390,20060629,20060629,Geen verstrekking in Open Data,Ja,4,4,0,0,443,0,M1,r. tegen schutbord onder motorkap,1820,e11*2001/116*0199*01,17N,2,0,0.10,270,Nee,Nee,Nee,2022,3020,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2015-10-13,2006-06-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2006-06-29
181,19XTZ2,Personenauto,CITROEN,C-ZERO,2022-12-10,2020-12-14,MPV,4,WIT,1095,1450,1195,20120813,20120813,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*00,NZKZ,Z,0,0.03,255,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-10,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-12-14,2012-08-13,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-08-13
182,19ZHF6,Personenauto,NISSAN,NISSAN LEAF,2022-12-28,2022-01-04,MPV,5,WIT,1500,1965,1600,20121113,20121113,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-04,2012-11-13,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-11-13
183,19ZLX4,Personenauto,NISSAN,NISSAN LEAF,2023-09-20,2019-09-13,MPV,5,GRIJS,1500,1965,1600,20121229,20121229,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-09-13,2012-12-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2012-12-29
184,1KBJ48,Personenauto,NISSAN,NISSAN LEAF,2023-03-16,2019-07-23,MPV,5,WIT,1500,1965,1600,20130313,20130313,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-07-23,2013-03-13,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-13
185,1KBX81,Personenauto,NISSAN,NISSAN LEAF,2023-04-02,2018-12-31,MPV,5,GRIJS,1500,1965,1600,20130319,20130319,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-02,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-12-31,2013-03-19,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-19
186,1KDF16,Personenauto,NISSAN,NISSAN LEAF,2023-04-14,2020-04-14,MPV,5,ZWART,1500,1965,1600,20130321,20130321,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*00,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-04-14,2013-03-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-21
187,1KDZ30,Personenauto,NISSAN,NISSAN LEAF,2023-04-25,2019-11-15,MPV,5,WIT,1500,1965,1600,20130425,20130425,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-25,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-11-15,2013-04-25,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-04-25
188,1KDZ76,Personenauto,NISSAN,NISSAN LEAF,2023-01-19,2022-02-15,MPV,5,WIT,1500,1965,1600,20130329,20130329,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-02-15,2013-03-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-29
189,1KDZ85,Personenauto,NISSAN,NISSAN LEAF,2023-03-29,2022-04-05,MPV,5,WIT,1500,1965,1600,20130329,20130329,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-29,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-04-05,2013-03-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-29
190,1KDZ86,Personenauto,NISSAN,NISSAN LEAF,2023-03-29,2022-06-09,MPV,5,WIT,1500,1965,1600,20130329,20130329,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-29,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-06-09,2013-03-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-29
191,1KDZ87,Personenauto,NISSAN,NISSAN LEAF,2023-03-29,2022-06-17,MPV,5,WIT,1500,1965,1600,20130329,20130329,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Ja,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Nee,2023-03-29,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-06-17,2013-03-29,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-29
192,1KDZ88,Personenauto,NISSAN,NISSAN LEAF,2023-04-08,2018-07-20,MPV,5,GRIJS,1500,1965,1600,20130328,20130328,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1965,e11*2007/46*0230*03,A,A01,0,0.05,269,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-08,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-07-20,2013-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-03-28
